id_pagamento,id_contrato,numero_parcela,data_vencimento,data_pagamento,valor_parcela,valor_pago,forma_pagamento,indicador_contemplado,dias_atraso,pagamento_em_dia,percentual_pago,nome_assessoria,data_envio_assessoria,dias_em_atraso_inicial,valor_inadimplente_inicial,status_cobranca,score_interno_risco,regiao_cliente
PAG_0013627,CONTR_2026_01897,58,2026-01-09,2026-01-08,600,600.0,Pix,Não,-1.0,True,1.0,Nexus Mediação Financeira,2026-01-25,103,20265.13,Ajuizado,51.0,Nordeste
PAG_0013628,CONTR_2026_07884,58,2025-10-20,2025-10-20,1200,1200.0,Pix,Sim,0.0,True,1.0,Acerta Crédito Integrado,2026-04-06,77,7469.64,Acordo Firmado,70.0,Sul
PAG_0013629,CONTR_2026_03325,13,2025-01-10,2025-03-24,1500,1566.14,Pix,Sim,73.0,False,1.0440933333333333,Acerta Crédito Integrado,2026-02-04,125,5399.55,Acordo Firmado,16.0,Centro-Oeste
PAG_0013630,CONTR_2026_00814,5,2025-04-16,2025-04-12,450,450.0,Boleto,Sim,-4.0,True,1.0,fênix recuperação de crédito,2026-01-11,80,2305.53,Acordo Firmado,20.0,Sudeste
PAG_0013631,CONTR_2026_04751,20,2025-12-24,2025-12-24,1200,1200.0,Débito Automático,Não,0.0,True,1.0,Vértice Asset & Cobrança,2026-03-02,101,11832.8,Em Aberto,44.0,Sudeste
PAG_0013632,CONTR_2026_07619,30,2025-03-27,2025-07-16,450,475.48,Pix,Sim,111.0,False,1.0566222222222224,Vértice Asset & Cobrança ,2026-02-14,150,6435.74,Insucesso,27.0,Sudeste
PAG_0013633,CONTR_2026_00783,17,2025-05-24,2025-05-21,450,450.0,Débito Automático,Não,-3.0,True,1.0,Vértice Asset & Cobrança,2026-01-28,127,18442.15,Em Aberto,97.0,Nordeste
PAG_0013634,CONTR_2026_04056,21,2025-11-29,,850,0.0,Débito Automático,Sim,0.0,True,0.0,Fênix Recuperação de Crédito,2026-01-21,81,16916.46,Acordo Firmado,9.0,Sudeste
PAG_0013635,CONTR_2026_07790,4,2025-11-23,2025-11-19,450,450.0,Pix,Não,-4.0,True,1.0,Nexus Mediação Financeira,2026-01-06,67,250935.0,Ajuizado,21.0,Norte
PAG_0013636,CONTR_2026_08200,22,2026-01-29,2026-02-14,450,461.38,Boleto,Não,16.0,False,1.025288888888889,Fênix Recuperação de Crédito,2026-02-05,115,7578.4,Insucesso,48.0,Nordeste
PAG_0013637,CONTR_2026_03140,7,2026-01-21,2026-02-01,1500,1535.45,Boleto,Não,11.0,False,1.0236333333333334,Fênix Recuperação de Crédito,2026-02-20,119,3708.59,Acordo Firmado,43.0,Sudeste
PAG_0013638,CONTR_2026_05008,36,2025-01-16,,1200,0.0,Boleto,Não,0.0,True,0.0,Acerta Crédito Integrado,2026-01-12,92,167539.0,Em Aberto,17.0,Nordeste
PAG_0013639,CONTR_2026_04052,27,2026-02-24,2026-02-19,600,600.0,Boleto,Sim,-5.0,True,1.0,Nexus Mediação Financeira,2026-02-01,106,6381.58,Acordo Firmado,94.0,Sudeste
PAG_0013640,CONTR_2026_07576,14,2025-04-09,2025-05-04,1500,1542.38,Boleto,Sim,25.0,False,1.0282533333333335,Fênix Recuperação de Crédito,2026-03-08,78,229319.0,Em Aberto,8.0,Nordeste
PAG_0013641,CONTR_2026_08710,15,2025-01-08,,1200,0.0,Pix,Sim,0.0,True,0.0,Acerta Crédito Integrado,2026-03-28,74,1618.01,Insucesso,55.0,Sudeste
PAG_0013642,CONTR_2026_03191,19,2025-10-27,2025-10-25,600,600.0,Boleto,Sim,-2.0,True,1.0,Vértice Asset & Cobrança,2026-01-29,143,8542.3,Acordo Firmado,30.0,Nordeste
PAG_0013643,CONTR_2026_05638,49,2025-11-18,,850,0.0,Boleto,Não,0.0,True,0.0,Acerta Crédito Integrado,2026-01-14,109,18063.49,Acordo Firmado,71.0,Nordeste
PAG_0013644,CONTR_2026_00579,18,2026-01-19,2026-04-05,600,627.05,Pix,Não,76.0,False,1.0450833333333334,Vértice Asset & Cobrança,2026-02-13,100,6162.06,Insucesso,34.0,Sul
PAG_0013645,CONTR_2026_08139,33,2025-03-19,2025-03-18,600,600.0,Pix,Sim,-1.0,True,1.0,Nexus Mediação Financeira,2026-04-01,43,1636.04,Ajuizado,91.0,Norte
PAG_0013646,CONTR_2026_04483,9,2025-07-02,,1200,0.0,Boleto,Sim,0.0,True,0.0,Nexus Mediação Financeira,2026-04-07,89,5729.25,Em Aberto,25.0,Sul
PAG_0013647,CONTR_2026_01866,16,2025-05-15,2025-06-09,1500,1542.38,Débito Automático,Não,25.0,False,1.0282533333333335,fênix recuperação de crédito,2026-01-09,92,5369.57,Acordo Firmado,99.0,Sudeste
PAG_0013648,CONTR_2026_05490,20,2025-09-26,2025-09-23,450,450.0,Pix,Sim,-3.0,True,1.0,fênix recuperação de crédito,2026-01-09,121,173491.0,Em Aberto,55.0,Norte
PAG_0013649,CONTR_2026_01377,23,2025-01-09,2025-01-09,850,850.0,Pix,Não,0.0,True,1.0,Vértice Asset & Cobrança,2026-01-16,137,7753.24,Insucesso,16.0,Nordeste
PAG_0013650,CONTR_2026_09098,38,2025-07-20,2025-08-04,600,614.97,Boleto,Não,15.0,False,1.02495,Fênix Recuperação de Crédito,2026-02-28,40,2525.52,Acordo Firmado,72.0,Nordeste
PAG_0013651,CONTR_2026_05409,49,2025-12-29,2025-12-26,600,600.0,Boleto,Não,-3.0,True,1.0,Vértice Asset & Cobrança,2026-04-29,89,2128.05,Acordo Firmado,34.0,Sudeste
PAG_0013652,CONTR_2026_08164,46,2025-11-20,,450,0.0,Pix,Sim,0.0,True,0.0,Vértice Asset & Cobrança,2026-04-07,109,1821.55,Acordo Firmado,3.0,Sudeste
PAG_0013653,CONTR_2026_05059,50,2025-05-13,2025-08-29,600,633.38,Pix,Não,108.0,False,1.0556333333333334,Nexus Mediação Financeira,2026-01-06,78,9011.12,Insucesso,14.0,Norte
PAG_0013654,CONTR_2026_09157,36,2025-12-26,2025-12-22,450,450.0,Boleto,Não,-4.0,True,1.0,fênix recuperação de crédito,2026-02-24,114,4277.57,Em Aberto,25.0,Sudeste
PAG_0013655,CONTR_2026_06284,6,2025-03-15,2025-03-13,450,450.0,Boleto,Não,-2.0,True,1.0,Acerta Crédito Integrado,2026-03-16,111,6643.51,Insucesso,36.0,Sudeste
PAG_0013656,CONTR_2026_01977,53,2025-05-06,2025-05-03,450,450.0,Pix,Não,-3.0,True,1.0,Vértice Asset & Cobrança,2026-01-05,76,3129.91,Acordo Firmado,39.0,Centro-Oeste
PAG_0013657,CONTR_2026_06444,51,2025-07-02,2025-06-29,1500,1500.0,Boleto,Não,-3.0,True,1.0,Fênix Recuperação de Crédito,2026-04-18,39,531193.0,Insucesso,11.0,Sudeste
PAG_0013658,CONTR_2026_04760,57,2025-01-20,,850,0.0,Débito Automático,Não,0.0,True,0.0,Vértice Asset & Cobrança ,2026-02-13,111,8666.67,Insucesso,81.0,Sudeste
PAG_0013659,CONTR_2026_07596,12,2025-07-11,2025-08-08,1500,1543.86,Boleto,Sim,28.0,False,1.02924,Vértice Asset & Cobrança ,2026-02-03,103,3942.35,Acordo Firmado,49.0,Sudeste
PAG_0013660,CONTR_2026_04921,47,2025-05-26,2025-05-22,600,600.0,Pix,Não,-4.0,True,1.0,Vértice Asset & Cobrança ,2026-01-03,71,2351.71,Acordo Firmado,89.0,Norte
PAG_0013661,CONTR_2026_01888,59,2025-06-27,2025-06-26,450,450.0,Boleto,Não,-1.0,True,1.0,Fênix Recuperação de Crédito,2026-03-16,44,4325.15,Acordo Firmado,59.0,Sul
PAG_0013662,CONTR_2026_00992,55,2025-07-01,2025-08-23,450,466.87,Débito Automático,Não,53.0,False,1.037488888888889,Nexus Mediação Financeira,2026-03-03,68,10614.52,Insucesso,62.0,Nordeste
PAG_0013663,CONTR_2026_05229,22,2025-12-11,2026-01-12,450,463.75,Débito Automático,Não,32.0,False,1.0305555555555554,Fênix Recuperação de Crédito,2026-04-24,51,5676.51,Em Aberto,11.0,Nordeste
PAG_0013664,CONTR_2026_08047,37,2025-04-24,,1500,0.0,Pix,Não,0.0,True,0.0,Acerta Crédito Integrado,2026-02-08,113,2908.89,Acordo Firmado,22.0,Norte
PAG_0013665,CONTR_2026_06451,16,2025-10-26,2025-11-15,1200,1231.92,Pix,Sim,20.0,False,1.0266,Acerta Crédito Integrado,2026-01-22,85,5652.77,Ajuizado,52.0,Sul
PAG_0013666,CONTR_2026_03605,24,2025-09-02,2025-12-09,450,473.55,Boleto,Não,98.0,False,1.0523333333333333,Fênix Recuperação de Crédito,2026-01-18,119,13975.17,Em Aberto,79.0,Centro-Oeste
PAG_0013667,CONTR_2026_01084,24,2025-11-04,,600,0.0,Pix,Não,0.0,True,0.0,Acerta Crédito Integrado,2026-02-25,138,9013.97,Insucesso,37.0,Sudeste
PAG_0013668,CONTR_2026_08627,10,2025-10-27,,850,0.0,Pix,Sim,0.0,True,0.0,Vértice Asset & Cobrança,2026-04-03,101,14136.53,Em Aberto,46.0,Nordeste
PAG_0013669,CONTR_2026_00021,30,2025-05-26,2025-05-22,600,600.0,Pix,Não,-4.0,True,1.0,Nexus Mediação Financeira,2026-01-22,65,2084.87,Em Aberto,89.0,Sudeste
PAG_0013670,CONTR_2026_09665,13,2025-08-09,2025-08-26,450,461.52,Boleto,Não,17.0,False,1.0256,Vértice Asset & Cobrança,2026-04-06,49,3129.24,Insucesso,9.0,Centro-Oeste
PAG_0013671,CONTR_2026_01100,10,2025-01-06,2025-01-05,1200,1200.0,Pix,Sim,-1.0,True,1.0,Vértice Asset & Cobrança,2026-01-02,67,10778.06,Em Aberto,65.0,Sudeste
PAG_0013672,CONTR_2026_06842,58,2025-07-11,2025-07-11,600,600.0,Boleto,Não,0.0,True,1.0,Fênix Recuperação de Crédito,2026-04-17,66,4769.96,Acordo Firmado,47.0,Sul
PAG_0013673,CONTR_2026_02638,26,2025-07-29,2025-09-11,850,879.34,Boleto,Não,44.0,False,1.0345176470588235,Acerta Crédito Integrado,2026-01-18,16,3278.07,Em Aberto,41.0,Nordeste
PAG_0013674,CONTR_2026_08582,5,2025-10-18,2025-10-18,1200,1200.0,Pix,Não,0.0,True,1.0,Acerta Crédito Integrado,2026-02-25,85,2177.44,Acordo Firmado,27.0,Sudeste
PAG_0013675,CONTR_2026_07745,49,2026-03-08,2026-03-05,450,450.0,Boleto,Sim,-3.0,True,1.0,Vértice Asset & Cobrança,2026-03-07,75,3326.22,Acordo Firmado,47.0,Nordeste
PAG_0013676,CONTR_2026_03414,19,2026-01-28,,600,0.0,Boleto,Não,0.0,True,0.0,Vértice Asset & Cobrança,2026-02-21,63,31160.43,Ajuizado,76.0,Sul
PAG_0013677,CONTR_2026_07458,52,2026-03-23,2026-03-25,600,612.4,Boleto,Não,2.0,False,1.0206666666666666,Vértice Asset & Cobrança,2026-02-01,86,7575.15,Ajuizado,27.0,Sudeste
PAG_0013678,CONTR_2026_01355,17,2025-08-11,,450,0.0,Boleto,Sim,0.0,True,0.0,Vértice Asset & Cobrança,2026-04-21,105,6280.25,Em Aberto,45.0,Norte
PAG_0013679,CONTR_2026_06403,1,2026-03-23,2026-06-20,450,472.22,Pix,Não,89.0,False,1.0493777777777777,Fênix Recuperação de Crédito,2026-04-29,87,555976.0,Acordo Firmado,64.0,Nordeste
PAG_0013680,CONTR_2026_04522,52,2025-07-17,,1500,0.0,Boleto,Sim,0.0,True,0.0,Nexus Mediação Financeira,2026-02-03,55,3185.64,Em Aberto,99.0,Sudeste
PAG_0013681,CONTR_2026_05126,32,2025-08-25,2025-08-20,1200,1200.0,Boleto,Não,-5.0,True,1.0,Nexus Mediação Financeira,2026-03-10,82,3770.17,Acordo Firmado,42.0,Nordeste
PAG_0013682,CONTR_2026_00006,52,2025-09-08,2025-09-03,450,450.0,Pix,Não,-5.0,True,1.0,Fênix Recuperação de Crédito,2026-04-22,73,301785.0,Em Aberto,67.0,Nordeste
PAG_0013683,CONTR_2026_08383,39,2025-01-10,2025-01-05,1200,1200.0,Pix,Não,-5.0,True,1.0,Nexus Mediação Financeira,2026-03-04,155,3224.58,Acordo Firmado,65.0,Sul
PAG_0013684,CONTR_2026_08340,59,2025-06-15,2025-06-13,600,600.0,Pix,Não,-2.0,True,1.0,Acerta Crédito Integrado,2026-02-17,111,5646.3,Insucesso,33.0,Nordeste
PAG_0013685,CONTR_2026_04354,38,2025-01-17,2025-01-17,1200,1200.0,Boleto,Não,0.0,True,1.0,Vértice Asset & Cobrança ,2026-04-06,77,8334.64,Insucesso,99.0,Sudeste
PAG_0013686,CONTR_2026_03551,1,2025-11-21,,450,0.0,Boleto,Não,0.0,True,0.0,Acerta Crédito Integrado,2026-03-25,46,11298.54,Em Aberto,81.0,Sudeste
PAG_0013687,CONTR_2026_08032,11,2025-12-25,2025-12-25,450,450.0,Débito Automático,Não,0.0,True,1.0,Nexus Mediação Financeira,2026-01-01,72,2952.73,Acordo Firmado,62.0,Nordeste
PAG_0013688,CONTR_2026_04106,17,2026-02-18,2026-02-18,600,600.0,Boleto,Não,0.0,True,1.0,Nexus Mediação Financeira,2026-03-31,79,2483.41,Ajuizado,80.0,Sudeste
PAG_0013689,CONTR_2026_09303,22,2025-03-05,2025-03-01,1500,1500.0,Boleto,Não,-4.0,True,1.0,Acerta Crédito Integrado,2026-03-05,128,3297.44,Acordo Firmado,41.0,Sul
PAG_0013690,CONTR_2026_05084,14,2025-10-04,,600,0.0,Pix,Não,0.0,True,0.0,Fênix Recuperação de Crédito,2026-02-27,89,1617.13,Acordo Firmado,88.0,Nordeste
PAG_0013691,CONTR_2026_08817,44,2025-08-05,2025-09-09,600,618.93,Boleto,Não,35.0,False,1.03155,Nexus Mediação Financeira,2026-01-27,28,5891.87,Acordo Firmado,75.0,Sul
PAG_0013692,CONTR_2026_02176,23,2026-01-31,2026-03-01,600,617.74,Boleto,Não,29.0,False,1.0295666666666667,Acerta Crédito Integrado,2026-03-20,113,5976.92,Acordo Firmado,54.0,Sudeste
PAG_0013693,CONTR_2026_09271,18,2025-05-23,2025-06-14,1500,1540.89,Boleto,Não,22.0,False,1.02726,Vértice Asset & Cobrança,2026-03-21,64,4538.15,Acordo Firmado,2.0,Sudeste
PAG_0013694,CONTR_2026_08738,19,2025-04-15,,450,0.0,Pix,Sim,0.0,True,0.0,Fênix Recuperação de Crédito,2026-01-07,116,67616.0,Em Aberto,30.0,Nordeste
PAG_0013695,CONTR_2026_05225,27,2025-11-18,2025-12-12,450,462.56,Boleto,Não,24.0,False,1.0279111111111112,Vértice Asset & Cobrança,2026-02-07,72,1640.48,Em Aberto,62.0,Sudeste
PAG_0013696,CONTR_2026_01196,18,2025-11-08,2025-12-19,1200,1240.24,Boleto,Não,41.0,False,1.0335333333333334,Acerta Crédito Integrado,2026-01-02,96,27319.82,Acordo Firmado,64.0,Centro-Oeste
PAG_0013697,CONTR_2026_02070,54,2025-10-24,2025-12-02,600,619.72,Pix,Não,39.0,False,1.0328666666666668,Vértice Asset & Cobrança,2026-01-24,82,3538.13,Ajuizado,78.0,Nordeste
PAG_0013698,CONTR_2026_03359,17,2025-05-28,,600,0.0,Boleto,Sim,0.0,True,0.0,Acerta Crédito Integrado,2026-04-11,25,12455.41,Acordo Firmado,83.0,Nordeste
PAG_0013699,CONTR_2026_02439,55,2026-02-16,,600,0.0,Boleto,Não,0.0,True,0.0,Nexus Mediação Financeira,2026-02-10,99,4482.02,Acordo Firmado,81.0,Nordeste
PAG_0013700,CONTR_2026_08809,26,2025-03-21,2025-04-02,450,460.78,Boleto,Sim,12.0,False,1.0239555555555555,Fênix Recuperação de Crédito,2026-01-14,122,2418.91,Em Aberto,62.0,Sudeste
PAG_0013701,CONTR_2026_04245,30,2026-03-21,2026-06-27,600,631.4,Boleto,Não,98.0,False,1.0523333333333333,Vértice Asset & Cobrança,2026-03-06,65,5477.68,Ajuizado,86.0,Sul
PAG_0013702,CONTR_2026_03344,34,2025-11-18,2025-11-13,600,600.0,Pix,Não,-5.0,True,1.0,Fênix Recuperação de Crédito,2026-04-26,56,11039.3,Em Aberto,91.0,Sudeste
PAG_0013703,CONTR_2026_01812,16,2025-10-08,2025-10-06,1500,1500.0,Boleto,Não,-2.0,True,1.0,Acerta Crédito Integrado,2026-04-25,128,1473.71,Acordo Firmado,57.0,Sudeste
PAG_0013704,CONTR_2026_00172,53,2025-12-17,2026-04-08,600,634.18,Boleto,Não,112.0,False,1.0569666666666666,Fênix Recuperação de Crédito,2026-04-18,71,7534.74,Em Aberto,38.0,Sul
PAG_0013705,CONTR_2026_04143,17,2025-10-03,,850,0.0,Boleto,Sim,0.0,True,0.0,Fênix Recuperação de Crédito,2026-02-06,32,14532.65,Acordo Firmado,72.0,Centro-Oeste
PAG_0013706,CONTR_2026_00626,10,2025-01-02,,600,0.0,Pix,Não,0.0,True,0.0,Vértice Asset & Cobrança,2026-01-02,60,3639.88,Acordo Firmado,15.0,Nordeste
PAG_0013707,CONTR_2026_05907,30,2026-03-12,2026-03-10,450,450.0,Boleto,Não,-2.0,True,1.0,Vértice Asset & Cobrança,2026-03-28,116,3903.53,Insucesso,37.0,Sul
PAG_0013708,CONTR_2026_07984,30,2025-04-11,,850,0.0,Boleto,Não,0.0,True,0.0,Fênix Recuperação de Crédito,2026-03-09,114,1298.28,Em Aberto,28.0,Sul
PAG_0013709,CONTR_2026_04064,26,2025-08-23,2025-08-22,600,600.0,Pix,Não,-1.0,True,1.0,Vértice Asset & Cobrança,2026-03-14,94,9061.48,Em Aberto,75.0,Sul
PAG_0013710,CONTR_2026_08645,7,2025-04-12,2025-04-30,450,461.67,Boleto,Não,18.0,False,1.0259333333333334,Nexus Mediação Financeira,2026-01-21,62,3473.83,Em Aberto,21.0,Centro-Oeste
PAG_0013711,CONTR_2026_09611,5,2025-09-07,,1500,0.0,Boleto,Não,0.0,True,0.0,Nexus Mediação Financeira,2026-04-23,125,3704.16,Acordo Firmado,65.0,Nordeste
PAG_0013712,CONTR_2026_08143,21,2025-10-23,2025-10-28,850,868.4,Boleto,Não,5.0,False,1.0216470588235294,Nexus Mediação Financeira,2026-04-29,23,17822.64,Em Aberto,76.0,Nordeste
PAG_0013713,CONTR_2026_00754,56,2025-05-20,,450,0.0,Boleto,Não,0.0,True,0.0,Vértice Asset & Cobrança,2026-02-26,142,3245.17,Insucesso,1.0,Centro-Oeste
PAG_0013714,CONTR_2026_06852,8,2025-09-06,2025-09-04,450,450.0,Boleto,Não,-2.0,True,1.0,fênix recuperação de crédito,2026-01-15,85,4582.5,Em Aberto,71.0,Sul
PAG_0013715,CONTR_2026_05105,29,2025-07-19,2025-07-17,450,450.0,Pix,Não,-2.0,True,1.0,Vértice Asset & Cobrança,2026-03-11,117,8132.44,Em Aberto,96.0,Nordeste
PAG_0013716,CONTR_2026_07344,32,2025-03-29,2025-03-24,600,600.0,Boleto,Não,-5.0,True,1.0,Vértice Asset & Cobrança,2026-01-29,103,8456.79,Em Aberto,7.0,Nordeste
PAG_0013717,CONTR_2026_06927,24,2025-03-11,2025-03-17,450,459.89,Boleto,Não,6.0,False,1.0219777777777777,Vértice Asset & Cobrança,2026-02-03,87,1915.26,Em Aberto,90.0,Nordeste
PAG_0013718,CONTR_2026_06828,44,2025-04-06,2025-04-10,1500,1531.98,Pix,Sim,4.0,False,1.02132,Fênix Recuperação de Crédito,2026-02-23,77,2117.48,Insucesso,17.0,Nordeste
PAG_0013719,CONTR_2026_09418,3,2025-09-10,2025-09-06,1200,1200.0,Boleto,Não,-4.0,True,1.0,Vértice Asset & Cobrança,2026-04-01,78,1103774.0,Insucesso,5.0,Sudeste
PAG_0013720,CONTR_2026_08360,56,2025-10-28,2025-11-01,1500,1531.98,Boleto,Não,4.0,False,1.02132,Fênix Recuperação de Crédito,2026-02-25,95,5950.43,Em Aberto,44.0,Sudeste
PAG_0013721,CONTR_2026_03686,53,2025-07-30,,600,0.0,Pix,Não,0.0,True,0.0,Nexus Mediação Financeira,2026-01-29,82,3238.17,Insucesso,5.0,Nordeste
PAG_0013722,CONTR_2026_08278,33,2026-02-01,2026-01-31,600,600.0,Boleto,Não,-1.0,True,1.0,Vértice Asset & Cobrança,2026-03-16,91,5444.86,Em Aberto,89.0,Sudeste
PAG_0013723,CONTR_2026_09870,4,2026-02-25,,450,0.0,Pix,Não,0.0,True,0.0,Fênix Recuperação de Crédito,2026-04-21,60,13031.64,Em Aberto,69.0,Sul
PAG_0013724,CONTR_2026_01983,11,2025-11-10,,600,0.0,Débito Automático,Sim,0.0,True,0.0,Vértice Asset & Cobrança,2026-01-23,9999,2622.15,Em Aberto,19.0,Nordeste
PAG_0013725,CONTR_2026_04945,28,2025-08-29,2025-08-25,850,850.0,Boleto,Não,-4.0,True,1.0,Acerta Crédito Integrado,2026-04-09,127,5519.79,Em Aberto,91.0,Sudeste
PAG_0013726,CONTR_2026_07893,37,2025-03-18,2025-04-02,600,614.97,Boleto,Sim,15.0,False,1.02495,Acerta Crédito Integrado,2026-02-12,46,12129.26,Acordo Firmado,68.0,Nordeste
PAG_0013727,CONTR_2026_09679,8,2025-01-17,2025-01-14,600,600.0,Boleto,Não,-3.0,True,1.0,Nexus Mediação Financeira,2026-01-08,77,4537.07,Em Aberto,30.0,Nordeste
PAG_0013728,CONTR_2026_08192,58,2025-09-04,,450,0.0,Boleto,Sim,0.0,True,0.0,Vértice Asset & Cobrança,2026-03-26,111,3159.71,Insucesso,31.0,Sudeste
PAG_0013729,CONTR_2026_08634,2,2025-01-27,2025-03-05,1500,1548.32,Boleto,Não,37.0,False,1.0322133333333332,Vértice Asset & Cobrança,2026-04-14,71,2370.69,Em Aberto,69.0,Nordeste
PAG_0013730,CONTR_2026_08463,6,2025-01-18,2025-02-06,1200,1231.52,Boleto,Não,19.0,False,1.0262666666666667,Vértice Asset & Cobrança,2026-02-25,76,7543.36,Em Aberto,96.0,Nordeste
PAG_0013731,CONTR_2026_00344,32,2025-10-04,2025-09-30,450,450.0,Boleto,Sim,-4.0,True,1.0,Vértice Asset & Cobrança,2026-04-14,137,10804.57,Insucesso,45.0,Nordeste
PAG_0013732,CONTR_2026_09399,36,2025-09-27,,1200,0.0,Boleto,Sim,0.0,True,0.0,Vértice Asset & Cobrança,2026-03-15,84,4123.82,Acordo Firmado,40.0,Sudeste
PAG_0013733,CONTR_2026_03082,19,2025-12-22,2025-12-20,600,600.0,Débito Automático,Não,-2.0,True,1.0,Acerta Crédito Integrado,2026-02-07,73,16622.31,Em Aberto,32.0,Sul
PAG_0013734,CONTR_2026_06638,43,2025-05-16,,600,0.0,Boleto,Não,0.0,True,0.0,Nexus Mediação Financeira,2026-03-03,126,3763.52,Em Aberto,26.0,Sul
PAG_0013735,CONTR_2026_09450,41,2026-03-19,2026-04-13,450,462.71,Pix,Não,25.0,False,1.0282444444444443,Vértice Asset & Cobrança,2026-01-18,109,2325.04,Em Aberto,51.0,Sudeste
PAG_0013736,CONTR_2026_02292,37,2026-03-20,2026-03-17,1500,1500.0,Pix,Não,-3.0,True,1.0,Vértice Asset & Cobrança,2026-02-09,93,1827.62,Em Aberto,78.0,Sul
PAG_0013737,CONTR_2026_01533,18,2026-01-18,2026-05-11,450,475.78,Pix,Sim,113.0,False,1.0572888888888887,Acerta Crédito Integrado,2026-02-24,43,2423.31,Em Aberto,97.0,Nordeste
PAG_0013738,CONTR_2026_04363,35,2025-11-16,,600,0.0,Boleto,Sim,0.0,True,0.0,Acerta Crédito Integrado,2026-02-15,99,5000.76,Acordo Firmado,81.0,Sudeste
PAG_0013739,CONTR_2026_01654,25,2025-08-29,,850,0.0,Boleto,Não,0.0,True,0.0,Vértice Asset & Cobrança,2026-03-11,93,14716.57,Insucesso,100.0,Nordeste
PAG_0013740,CONTR_2026_04989,40,2026-01-12,2026-01-09,450,450.0,Boleto,Não,-3.0,True,1.0,Acerta Crédito Integrado,2026-01-24,110,25092.1,Em Aberto,52.0,Sul
PAG_0013741,CONTR_2026_06345,60,2025-08-16,,450,0.0,Boleto,Sim,0.0,True,0.0,Vértice Asset & Cobrança,2026-02-18,82,69970.0,Insucesso,15.0,Centro-Oeste
PAG_0013742,CONTR_2026_08431,38,2025-03-23,2025-03-20,1200,1200.0,Pix,Sim,-3.0,True,1.0,Fênix Recuperação de Crédito,2026-02-06,84,8968.42,Ajuizado,67.0,Sul
PAG_0013743,CONTR_2026_09107,40,2025-10-22,2025-11-24,450,463.9,Boleto,Não,33.0,False,1.0308888888888887,Fênix Recuperação de Crédito,2026-01-07,107,3045.2,Em Aberto,21.0,Nordeste
PAG_0013744,CONTR_2026_01439,17,2025-09-13,,850,0.0,Boleto,Não,0.0,True,0.0,Fênix Recuperação de Crédito,2026-03-12,155,803643.0,Em Aberto,31.0,Sudeste
PAG_0013745,CONTR_2026_03017,2,2025-04-27,2025-04-23,600,600.0,Boleto,Sim,-4.0,True,1.0,Acerta Crédito Integrado,2026-02-03,87,5845.7,Em Aberto,81.0,Nordeste
PAG_0013746,CONTR_2026_09653,22,2025-08-30,2025-09-06,600,613.39,Pix,Sim,7.0,False,1.0223166666666665,Fênix Recuperação de Crédito,2026-01-08,123,3029.36,Acordo Firmado,27.0,Sudeste
PAG_0013747,CONTR_2026_08167,37,2025-09-25,,1500,0.0,Pix,Sim,0.0,True,0.0,Fênix Recuperação de Crédito,2026-01-10,122,3806.66,Em Aberto,11.0,Sudeste
PAG_0013748,CONTR_2026_06390,46,2025-08-09,2025-08-09,1200,1200.0,Débito Automático,Não,0.0,True,1.0,Nexus Mediação Financeira,2026-01-17,106,2759.66,Acordo Firmado,91.0,Sul
PAG_0013749,CONTR_2026_05978,33,2025-03-11,2025-03-08,600,600.0,Boleto,Sim,-3.0,True,1.0,Fênix Recuperação de Crédito,2026-02-04,53,16320.06,Acordo Firmado,93.0,Nordeste
PAG_0013750,CONTR_2026_03080,20,2025-08-04,2025-08-02,600,600.0,Boleto,Não,-2.0,True,1.0,fênix recuperação de crédito,2026-03-03,78,1341.33,Ajuizado,16.0,Nordeste
PAG_0013751,CONTR_2026_06296,40,2025-05-07,,1200,0.0,Débito Automático,Sim,0.0,True,0.0,Acerta Crédito Integrado,2026-01-19,43,1727.97,Ajuizado,23.0,Nordeste
PAG_0013752,CONTR_2026_02259,57,2025-02-24,2025-05-01,450,468.8,Boleto,Não,66.0,False,1.041777777777778,Vértice Asset & Cobrança,2026-03-18,55,2666.28,Em Aberto,5.0,Nordeste
PAG_0013753,CONTR_2026_08559,12,2025-10-08,2025-11-09,850,875.98,Boleto,Sim,32.0,False,1.030564705882353,Acerta Crédito Integrado,2026-04-19,136,3254.34,Em Aberto,13.0,Nordeste
PAG_0013754,CONTR_2026_02992,49,2025-04-19,2025-04-17,1500,1500.0,Pix,Não,-2.0,True,1.0,Acerta Crédito Integrado,2026-01-29,154,3122.65,Em Aberto,64.0,Sudeste
PAG_0013755,CONTR_2026_03742,34,2026-02-23,,600,0.0,Boleto,Não,0.0,True,0.0,Acerta Crédito Integrado,2026-03-11,79,1838.8,Acordo Firmado,9.0,Nordeste
PAG_0013756,CONTR_2026_00086,35,2025-08-05,2025-08-03,1500,1500.0,Pix,Não,-2.0,True,1.0,Vértice Asset & Cobrança,2026-03-13,152,2070.79,Em Aberto,59.0,Sudeste
PAG_0013757,CONTR_2026_02494,39,2025-02-11,,450,0.0,Boleto,Não,0.0,True,0.0,Vértice Asset & Cobrança,2026-04-25,71,1558.7,Insucesso,36.0,Nordeste
PAG_0013758,CONTR_2026_06448,53,2026-01-19,,850,0.0,Pix,Não,0.0,True,0.0,Vértice Asset & Cobrança,2026-02-15,114,6287.43,Em Aberto,67.0,Sudeste
